Media Outlet,Publication URL,Region,Estimated Traffic/Views/Clicks,Estimated Views,Estimated Clicks,Publication Date,Feed Name,Headline
PR Times,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQbG5lNHV1OXlMYU5JQUFXSldZUWtwSlpnSThBQS1LZ01WQmNHRW1CRUdHUDIyN1lETG04WDJwX0FienloMHdhdkhKZ0dmS3BGTmJVRGJOY0d4aTZOc2VORXFzX2VQOEVCNnYxaXhqZURZQnROdjlSOUxiMGhkdjM4RUMxbWlZYXJBTnQ0?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Japan,,,,2025-10-15T09:38:53,PR Times,GREEN×EXPO 2027 Signed Official Participation Contract with the Kingdom of Thailand - PR TIMES
PR Times,https://news.google.com/rss/articles/CBMiiwFBVV95cUxOWXF5THI2S1RVNnhiV2tOOWctVjlENXlYR0YzZlVkSEFEaFREcWYyVUNYXzFGZnhvb2lxcHI0ZHZ6dXFXbnI3OE1QUjRodnkwa1FCUmw4Qnh1R055di13TUViUlZGSVExYlpVS012aGg3VmxySXhVVFN1d0tnT1BrUDBvTWpiMko4Wm9Z?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Japan,,,,2025-10-15T20:59:54,PR Times,New Release: “KURASHI STUDY for Beginners” — Digital Learning Platform for Japanese Language Beginners - PR TIMES
PR Times,https://news.google.com/rss/articles/CBMikAFBVV95cUxNSU9Kb256Z3FWVi05a05yWDltSlNYZl9aRkMydlRYVENZc3JxV3FLVDZoM2tXRWV6VzVFMkh2MXhseUw0alV6VnBHblpLT2tmWUxKaWtEVjJJYngzS2h5R2o0bktXR094c21EY0R5Y25kaFdUQ0lCbFQ1THJjVUNLSEtNUlZtUzlzWENxaHdiTDE?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Japan,,,,2025-10-21T01:47:37,PR Times,"STH Group and JTB Corp. Launch World Baseball Classic Experiences, the Official - PR TIMES"
PR Times,https://news.google.com/rss/articles/CBMiekFVX3lxTE9qc3p2YlJZNmhIcDh1aU95ZlFhRFhhRFRtOTQxVHgyVnN2Z3J5Q21Vb1BHemROZms5OHZ3NC0yMlR5Z2ZPWVQ3eW1NQkROQkdpX0MtRFZYRm1FZ2o5QndsMGNWTjZidksxYld2eWlwVUZleHA3NFZQcnV3?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Japan,,,,2025-10-22T08:52:36,PR Times,【Draft】News release_9hours_JP_20251022_JPN - PR TIMES
PR Times,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQSWtCQnlnaHNvZzV4T3E0RDNaTE5HS0xyaWMwb3FUUkZtMDFEZEIzRTFYeTRlSzM0bng1TnFCbTJlZDREMy05Mm9zQy16QXJ4V0Y3M1UyWGhnVzJtT18wa2FGQl9OWEwtOFIxSHluRU1NSk9pTmJHMzdUazlnY09HX2pjNERTSi0z?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Japan,,,,2025-10-16T07:06:18,PR Times,SPECIAL BEA UT Y EVENT - PR TIMES
PR Times,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNdjdFLW5HUjVLc2JhTW9hQ2ZnZ3l3VU9sTVJIbnlOYW1laUstNzlzQjBtenFkWnFaQnpVd1NlNFF6ZVZ4RmpYbjQtRlpTT2NaLWkxcF9OUUc1ekIyaE1hUS1uUmFha0hGSG5HX1ViZ0t0Q1UxaGN0Q3RTZTE3S0N0NWJ5SmphbFV5QnM0?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Japan,,,,2025-10-15T07:00:00,PR Times,Japan’s Sustainable Medical Wear Brand “sukui” Wins the Good Design Award 2025 - PR TIMES
PR Times,https://news.google.com/rss/articles/CBMijgFBVV95cUxOR2xCLXBsdThWN1BKUVRtcHFzcjNfNGxRRDY3bTNHOUp6YW40c0dCc0F6d1Bsa0MtRUFaTUstY05ZMERBRTl3dUtNOXhRVXFhRFh6c09WOGhKUlNFV2lZRE5QRll0SG5saG90amdQOFRXdWpUUjBRem9PZkpMQ0FlVVYzUi1BTUpoZmpfbk9R?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Japan,,,,2025-10-14T06:24:16,PR Times,Press Release - PR TIMES
PR Times,https://news.google.com/rss/articles/CBMikAFBVV95cUxPTWtPcGhqbUYtdnpXSWY5VmZKWkt6RS05MU1uQnhLZXBTZGp2WFJMR190QTJCekZpU2c2OVZ4cnhuc1FmM0F6MEM2RmFuSEU5anZaV2k2M2psUEZOTE1VU2huMl9fdU82MHItODhHR2QzaVdrOHRwcXFES3VoSzkyeW8xVUw1RmIwMDBxSXlJWUc?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Japan,,,,2025-10-17T07:03:01,PR Times,"1 2025 10 17 THE OSAKA STATION HOTEL, Autograph Collection 2025 2024 7 JR 1 7 29 38 418 AUTOGRAPH COLLECTION® HOTELS 1874 THE O - PR TIMES"
PR Times,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQYkEtM0VzdV9waFNRdDlVbFdwTl9iTW94SkZodFJpUVhNY1BHbVByaW12WWVGZ1N3Y3hkdkhEdEVGeU1jRi1SZ1locFhiaUEwRy1GM2kyMTEzdG5iTGFLWHJyUGVvMkowMUVsTDBDOXZ0dEFFOWN3SElFaE9xZUcwQ1J1TGU0MG5ycktv?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Japan,,,,2025-10-01T10:01:40,PR Times,r\pZz ˚笑含sO - PR TIMES
PR Times,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQY2xoaTRKakhKRzd1SmkyVTZhYWpBYTdPaUh6UXNtazFSZXFSd3lMR0EtTlJ0aGl1WUdVYlJucmF5dE94WmJaMVJUeGhBdTFCajRodkE1U0F5MHZ4SlNJZkEwa0JiWFY1VkNCYzZfSmpONUYxTmRwNVpLbkp1VEZNc3RMdDNEckVHYi1n?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Japan,,,,2025-10-08T23:49:49,PR Times,Untitled - PR TIMES
