Media Outlet,Publication URL,Region,Estimated Traffic/Views/Clicks,Estimated Views,Estimated Clicks,Publication Date,Feed Name,Headline
Kyodo News PR Wire,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1vRTdSWkNRWDlFUE9nMnBBMjRtd2owYjdDRk9lUHZPaElQc2YxUUdUTDkyanZNQVpMZzMwZ1hrdzZvdFdwendKNjliLUhzZFMzaVo1a3NObHd1NzQ?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Japan,,,,2019-11-28T08:00:00,Kyodo News PR Wire,Toyo University announces Global Innovation Ranking 2019 for 60 major countries - 共同通信PRワイヤー
Kyodo News PR Wire,https://news.google.com/rss/articles/CBMib0FVX3lxTE5zTVhMUEJOcmc5d05hemItQ24tSXd0RWdsOGdIbGlOUU9EekwtRWFpOW9pQi1Wb3h3dld6ZkNiZURWOWNhNHZ0SGpwS0ZCSUh3M2VRUWRFRFNZSTNXdmp0UC1LamtBYVg4MUxOQVJiaw?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Japan,,,,2022-11-07T07:14:12,Kyodo News PR Wire,MITSUKOSHI FRESH - 共同通信PRワイヤー
Kyodo News PR Wire,https://news.google.com/rss/articles/CBMib0FVX3lxTE9PQ3g5OW9ySlE5UVNpaGMzU2NncHB5MHcxTmF6cGVpaFJXNXp3bjlFN2htYUZtWVBDSkthZFdnVVpQZ3I1Ylk3a0IzazlvZ0NPOG9fSXpEaVVEaXlFTkUwaHBmOG9BQ1VNSThPUnVfTQ?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Japan,,,,2024-06-09T14:20:36,Kyodo News PR Wire,"1. Award granted by KMUTT for our collaborative research initiative In 2022, we were granted an award by King Mongkut’s Univer - 共同通信PRワイヤー"
Kyodo News PR Wire,https://news.google.com/rss/articles/CBMib0FVX3lxTE1EZDVxM2UxTWp5bjF1U05XOUJJYkJoMVVjVG10NTJvYV96a2oyTUtzOS1iQ3JUWTU4X1pOUHlVWFItMWNtT3Nxc1BaTC1Ua2p0TkFKV1NfSGNvR0dsN3VTclFTc3J6YnlELXdvUE1VOA?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Japan,,,,2022-07-26T06:59:54,Kyodo News PR Wire,"Company Profile of Toray Carbon Magic Co., Ltd. Establishment April, 2013 Representative CEO, Representative Director and Presid - 共同通信PRワイヤー"
Kyodo News PR Wire,https://news.google.com/rss/articles/CBMib0FVX3lxTE11cmo5U1BpVVRCa01ISkh2TDJ6VDdQc1lMdnVrQ0JGM3VJVjM5VGV6QzAyRDlPZTNPSVFGZHMzNU8zcWN6X0RaaFBqQVFVOXBjNHF3ZXJTem5RM05qeVVuODhQa1dqejRtNFA5OEJxNA?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Japan,,,,2022-05-31T14:44:38,Kyodo News PR Wire,hololive production hololive production is a VTuber agency which consists of talent groups such as “hololive” (female VTuber - 共同通信PRワイヤー
Kyodo News PR Wire,https://news.google.com/rss/articles/CBMib0FVX3lxTFBnZVNueWNUb2pUdzB3ZWIzMjJKak9tT3RrWG1MT2FmNlNlYmE3RUJIeGZGbFBieU9JVkZRSUJ4eTh6OFRhVEFkbnViRjY2ZWpXLW92RV93SkN0QklUNWNYZDY3dTgwYWhmeXBzS1NyZw?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Japan,,,,2024-06-01T23:07:04,Kyodo News PR Wire,[Details of transport trials in Malaysia] Route: Kuala Lumpur (SGW) ⇔ Padang Besar (PDB) Schedule: (Outbound) Departure from S - 共同通信PRワイヤー
Kyodo News PR Wire,https://news.google.com/rss/articles/CBMib0FVX3lxTE9wN3lDN1JTZ1lidjBWLUtpYmpWclRuRzZZU1VmRi1mR19mQUJEdFlDTG5wdG1sem94MTNlU3BQQXVsTWx4N2V6MU55Tk9OczJ1bGVNRjUxWF9peXVJeWc4REtNblRhNTg5UVVZUkVWOA?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Japan,,,,2022-07-23T12:48:59,Kyodo News PR Wire,"[Scheduled start of business] January 2021 [Description of business] Import/export forwarding and CFS services for ocean cargo, - 共同通信PRワイヤー"
Kyodo News PR Wire,https://news.google.com/rss/articles/CBMiW0FVX3lxTFBHYkR2RUV0WFA4UzQtTGFfZUhuOEs0UzFqT0o4Nl9OS2V6ekZLcERURkpGcGNEalQ1ME9DY2Z4UlB0UEZCTXRtRWFYbGhWUHZZZnJSUFBQcnc0bkk?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Japan,,,,2024-06-28T07:00:00,Kyodo News PR Wire,The first collaboration products between the Japanese brand doublet × Colantotte - 共同通信PRワイヤー
Kyodo News PR Wire,https://news.google.com/rss/articles/CBMiW0FVX3lxTE5nSUpzYk1oMThrUFdjMVJCMnp0cjBvNEZmeVN2UmxMdVV3ZmJDSFoxSmhGQzB2Yks0TF9pdzhKczQ2MzR0eXhQaEJ0LUQycldwdExFdzJBaUNkWU0?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Japan,,,,2023-10-10T07:00:00,Kyodo News PR Wire,Nitori Group Accelerating Store Openings in Asia: Launching Its First Store... - 共同通信PRワイヤー
Kyodo News PR Wire,https://news.google.com/rss/articles/CBMib0FVX3lxTE5LaGxmb3EwSTgzdVk0UDVibG92ZXpRZFQ4a3UzUXk2VjV1bmRkSFg4OU5VbHV1bmlla0hoYU1jbTVlOGhfenR5bTBmclNYbThrZUJDaE1iQ1RVVDlQRDAwaF9UWnlhdXpoQkxzcDhKYw?oc=5&hl=en-PK&gl=PK&ceid=PK:en,Japan,,,,2021-12-07T21:01:04,Kyodo News PR Wire,"ABOUT KADOKAWA ASCII Research Laboratories, Inc. Based in Tokyo, Japan, the company is the executing agency for the INNO-vation - 共同通信PRワイヤー"
