Media Outlet,Publication URL,Region,Estimated Traffic/Views/Clicks,Estimated Views,Estimated Clicks,Publication Date,Feed Name,Headline
PR Newswire,https://www.prnewswire.com/news-releases/playon-sports-names-perkins-miller-ceo-founder-david-rudolph-to-lead-streaming-and-analytics-business-302590528.html,North America,,,,2025-10-22T17:00:00,Global News Releases,PlayOn Sports Names Perkins Miller CEO; Founder David Rudolph to Lead Streaming and Analytics Business
PR Newswire,https://www.prnewswire.com/news-releases/associated-logistics-group-named-a-2025-top-100-3pl-provider-by-inbound-logistics-302589432.html,North America,,,,2025-10-22T17:00:00,Global News Releases,Associated Logistics Group Named a 2025 Top 100 3PL Provider by Inbound Logistics
PR Newswire,https://www.prnewswire.com/news-releases/manulife-announces-sponsorship-of-the-hinton-lectures-on-ai-safety-302591743.html,North America,,,,2025-10-22T17:00:00,Global News Releases,Manulife Announces Sponsorship of The Hinton Lectures™ on AI Safety
PR Newswire,https://www.prnewswire.com/news-releases/el-director-general-de-la-oit-elogia-el-liderazgo-de-steven-sim-en-el-impulso-de-habilidades-302591768.html,Asia-Pacific,,,,2025-10-22T17:18:00,Asia News Releases,EL DIRECTOR GENERAL DE LA OIT ELOGIA EL LIDERAZGO DE STEVEN SIM EN EL IMPULSO DE HABILIDADES
PR Newswire,https://www.prnewswire.com/news-releases/ecos-ceo-kelly-vlahakis-hanks-to-speak-at-xprize-visioneering-2025-in-malibu-302591770.html,Asia-Pacific,,,,2025-10-22T17:18:00,Asia News Releases,ECOS CEO Kelly Vlahakis-Hanks to Speak at XPRIZE Visioneering 2025 in Malibu
PR Newswire,https://www.prnewswire.com/news-releases/day-1-of-london-blockchain-conference-highlights-focus-on-real-world-blockchain-and-ai-solutions-302591767.html,Asia-Pacific,,,,2025-10-22T17:17:00,Asia News Releases,Day 1 of London Blockchain Conference Highlights Focus on Real-World Blockchain and AI Solutions
PR Newswire,https://www.prnewswire.com/news-releases/mildef-subsidiary-roda-receives-a-320-msek-order-from-a-german-defense-and-security-company-302591766.html,Asia-Pacific,,,,2025-10-22T17:17:00,Asia News Releases,MilDef subsidiary roda receives a 320 MSEK order from a German defense and security company
PR Newswire,https://www.prnewswire.com/news-releases/inventhelp-inventor-develops-smart-message-display-device-los-253-302588397.html,Asia-Pacific,,,,2025-10-22T17:15:00,Asia News Releases,InventHelp Inventor Develops Smart Message Display Device (LOS-253)
PR Newswire,https://www.prnewswire.com/news-releases/virtual-news-conference-reminder-new-white-paper-the-nitrogen-efficiency-breakthrough-how-digital-tools-cut-corn-nitrogen-emissions-by-21-without-sacrificing-yields-302589292.html,Asia-Pacific,,,,2025-10-22T17:15:00,Asia News Releases,"Virtual News Conference Reminder: New White Paper: ""The Nitrogen Efficiency Breakthrough: How Digital Tools Cut Corn Nitrogen Emissions by 21% Without Sacrificing Yields"""
PR Newswire,https://www.prnewswire.com/news-releases/national-summit-on-period-poverty-convenes-sold-out-gathering-of-leaders-from-23-states-to-drive-systemic-change-302591020.html,Asia-Pacific,,,,2025-10-22T17:15:00,Asia News Releases,National Summit on Period Poverty Convenes Sold-Out Gathering of Leaders from 23 States to Drive Systemic Change
PR Newswire,https://www.prnewswire.com/news-releases/pjm-announces-executive-appointments-302591761.html,Asia-Pacific,,,,2025-10-22T17:10:00,Asia News Releases,PJM Announces Executive Appointments
PR Newswire,https://www.prnewswire.com/news-releases/asahi-intecc-usa-enters-gi-market-with-launch-of-tornus-es-and-fielder-18-302591754.html,Asia-Pacific,,,,2025-10-22T17:08:00,Asia News Releases,Asahi Intecc USA Enters GI Market with Launch of Tornus ES and Fielder 18
PR Newswire,https://www.prnewswire.com/news-releases/rosen-law-firm-encourages-freeport-mcmoran-inc-investors-to-inquire-about-securities-class-action-investigation--nyse-fcx-302591666.html,Asia-Pacific,,,,2025-10-22T17:06:00,Asia News Releases,Rosen Law Firm Encourages Freeport-McMoRan Inc. Investors to Inquire About Securities Class Action Investigation - NYSE: FCX
PR Newswire,https://www.prnewswire.com/news-releases/hotstep-snow-melting-mats-keep-winter-worksites-and-walkways-ice-free--new-technology-from-mat-supplier-group-saves-labor-and-prevents-injuries-302591027.html,Asia-Pacific,,,,2025-10-22T17:05:00,Asia News Releases,HotStep™ Snow Melting Mats Keep Winter Worksites and Walkways Ice-Free -- New Technology from Mat Supplier Group Saves Labor and Prevents Injuries
PR Newswire,https://www.prnewswire.com/news-releases/dekalb-county-sheriffs-office-and-armor-health-launch-medication-assisted-treatment-and-opioid-treatment-programs-302591757.html,Asia-Pacific,,,,2025-10-22T17:04:00,Asia News Releases,Dekalb County Sheriff's Office and Armor Health Launch Medication-Assisted Treatment and Opioid Treatment Programs
PR Newswire,https://www.prnewswire.com/news-releases/sutter-health-y-blue-shield-of-california-amplian-la-relacion-de-la-red-para-mejorar-la-experiencia-del-paciente-y-los-resultados-de-salud-895593890.html,Asia-Pacific,,,,2025-10-22T17:02:00,Asia News Releases,Sutter Health y Blue Shield of California amplían la relación de la red para mejorar la experiencia del paciente y los resultados de salud
PR Newswire,https://www.prnewswire.com/news-releases/sutter-health-and-blue-shield-of-california-extend-network-relationship-for-better-patient-experience-health-outcomes-302590870.html,Asia-Pacific,,,,2025-10-22T17:02:00,Asia News Releases,"Sutter Health and Blue Shield of California Extend Network Relationship for Better Patient Experience, Health Outcomes"
PR Newswire,https://www.prnewswire.com/news-releases/consumer-watchdog-launches-new-investigative-podcast-series-uncovers-wildfire-insurance-abuses-302591755.html,Asia-Pacific,,,,2025-10-22T17:02:00,Asia News Releases,"Consumer Watchdog Launches New Investigative Podcast Series, Uncovers Wildfire Insurance Abuses"
PR Newswire,https://www.prnewswire.com/news-releases/playon-sports-names-perkins-miller-ceo-founder-david-rudolph-to-lead-streaming-and-analytics-business-302590528.html,Asia-Pacific,,,,2025-10-22T17:00:00,Asia News Releases,PlayOn Sports Names Perkins Miller CEO; Founder David Rudolph to Lead Streaming and Analytics Business
PR Newswire,https://www.prnewswire.com/news-releases/associated-logistics-group-named-a-2025-top-100-3pl-provider-by-inbound-logistics-302589432.html,Asia-Pacific,,,,2025-10-22T17:00:00,Asia News Releases,Associated Logistics Group Named a 2025 Top 100 3PL Provider by Inbound Logistics
PR Newswire,https://www.prnewswire.com/news-releases/manulife-announces-sponsorship-of-the-hinton-lectures-on-ai-safety-302591743.html,Asia-Pacific,,,,2025-10-22T17:00:00,Asia News Releases,Manulife Announces Sponsorship of The Hinton Lectures™ on AI Safety
PR Newswire,https://www.prnewswire.com/news-releases/internet2-and-google-unveil-leadership-program-to-empower-broader-ai-access-and-next-generation-innovation-302591745.html,Asia-Pacific,,,,2025-10-22T17:00:00,Asia News Releases,Internet2 and Google Unveil Leadership Program to Empower Broader AI Access and Next-Generation Innovation
PR Newswire,https://www.prnewswire.com/news-releases/irrigreen-expands-contractor-ecosystem-with-pro-select-partner-program-milestones-302591012.html,Asia-Pacific,,,,2025-10-22T17:00:00,Asia News Releases,Irrigreen Expands Contractor Ecosystem with Pro Select Partner Program Milestones
PR Newswire,https://www.prnewswire.com/news-releases/el-director-general-de-la-oit-elogia-el-liderazgo-de-steven-sim-en-el-impulso-de-habilidades-302591768.html,Europe,,,,2025-10-22T17:18:00,Europe News Releases,EL DIRECTOR GENERAL DE LA OIT ELOGIA EL LIDERAZGO DE STEVEN SIM EN EL IMPULSO DE HABILIDADES
PR Newswire,https://www.prnewswire.com/news-releases/ecos-ceo-kelly-vlahakis-hanks-to-speak-at-xprize-visioneering-2025-in-malibu-302591770.html,Europe,,,,2025-10-22T17:18:00,Europe News Releases,ECOS CEO Kelly Vlahakis-Hanks to Speak at XPRIZE Visioneering 2025 in Malibu
PR Newswire,https://www.prnewswire.com/news-releases/day-1-of-london-blockchain-conference-highlights-focus-on-real-world-blockchain-and-ai-solutions-302591767.html,Europe,,,,2025-10-22T17:17:00,Europe News Releases,Day 1 of London Blockchain Conference Highlights Focus on Real-World Blockchain and AI Solutions
PR Newswire,https://www.prnewswire.com/news-releases/mildef-subsidiary-roda-receives-a-320-msek-order-from-a-german-defense-and-security-company-302591766.html,Europe,,,,2025-10-22T17:17:00,Europe News Releases,MilDef subsidiary roda receives a 320 MSEK order from a German defense and security company
PR Newswire,https://www.prnewswire.com/news-releases/virtual-news-conference-reminder-new-white-paper-the-nitrogen-efficiency-breakthrough-how-digital-tools-cut-corn-nitrogen-emissions-by-21-without-sacrificing-yields-302589292.html,Europe,,,,2025-10-22T17:15:00,Europe News Releases,"Virtual News Conference Reminder: New White Paper: ""The Nitrogen Efficiency Breakthrough: How Digital Tools Cut Corn Nitrogen Emissions by 21% Without Sacrificing Yields"""
PR Newswire,https://www.prnewswire.com/news-releases/national-summit-on-period-poverty-convenes-sold-out-gathering-of-leaders-from-23-states-to-drive-systemic-change-302591020.html,Europe,,,,2025-10-22T17:15:00,Europe News Releases,National Summit on Period Poverty Convenes Sold-Out Gathering of Leaders from 23 States to Drive Systemic Change
PR Newswire,https://www.prnewswire.com/news-releases/inventhelp-inventor-develops-smart-message-display-device-los-253-302588397.html,Europe,,,,2025-10-22T17:15:00,Europe News Releases,InventHelp Inventor Develops Smart Message Display Device (LOS-253)
PR Newswire,https://www.prnewswire.com/news-releases/pjm-announces-executive-appointments-302591761.html,Europe,,,,2025-10-22T17:10:00,Europe News Releases,PJM Announces Executive Appointments
PR Newswire,https://www.prnewswire.com/news-releases/asahi-intecc-usa-enters-gi-market-with-launch-of-tornus-es-and-fielder-18-302591754.html,Europe,,,,2025-10-22T17:08:00,Europe News Releases,Asahi Intecc USA Enters GI Market with Launch of Tornus ES and Fielder 18
PR Newswire,https://www.prnewswire.com/news-releases/rosen-law-firm-encourages-freeport-mcmoran-inc-investors-to-inquire-about-securities-class-action-investigation--nyse-fcx-302591666.html,Europe,,,,2025-10-22T17:06:00,Europe News Releases,Rosen Law Firm Encourages Freeport-McMoRan Inc. Investors to Inquire About Securities Class Action Investigation - NYSE: FCX
PR Newswire,https://www.prnewswire.com/news-releases/hotstep-snow-melting-mats-keep-winter-worksites-and-walkways-ice-free--new-technology-from-mat-supplier-group-saves-labor-and-prevents-injuries-302591027.html,Europe,,,,2025-10-22T17:05:00,Europe News Releases,HotStep™ Snow Melting Mats Keep Winter Worksites and Walkways Ice-Free -- New Technology from Mat Supplier Group Saves Labor and Prevents Injuries
PR Newswire,https://www.prnewswire.com/news-releases/dekalb-county-sheriffs-office-and-armor-health-launch-medication-assisted-treatment-and-opioid-treatment-programs-302591757.html,Europe,,,,2025-10-22T17:04:00,Europe News Releases,Dekalb County Sheriff's Office and Armor Health Launch Medication-Assisted Treatment and Opioid Treatment Programs
PR Newswire,https://www.prnewswire.com/news-releases/sutter-health-y-blue-shield-of-california-amplian-la-relacion-de-la-red-para-mejorar-la-experiencia-del-paciente-y-los-resultados-de-salud-895593890.html,Europe,,,,2025-10-22T17:02:00,Europe News Releases,Sutter Health y Blue Shield of California amplían la relación de la red para mejorar la experiencia del paciente y los resultados de salud
PR Newswire,https://www.prnewswire.com/news-releases/sutter-health-and-blue-shield-of-california-extend-network-relationship-for-better-patient-experience-health-outcomes-302590870.html,Europe,,,,2025-10-22T17:02:00,Europe News Releases,"Sutter Health and Blue Shield of California Extend Network Relationship for Better Patient Experience, Health Outcomes"
PR Newswire,https://www.prnewswire.com/news-releases/consumer-watchdog-launches-new-investigative-podcast-series-uncovers-wildfire-insurance-abuses-302591755.html,Europe,,,,2025-10-22T17:02:00,Europe News Releases,"Consumer Watchdog Launches New Investigative Podcast Series, Uncovers Wildfire Insurance Abuses"
PR Newswire,https://www.prnewswire.com/news-releases/lightfully-behavioral-health-expands-access-to-specialized-schizoaffective-disorder-treatment-across-full-continuum-of-care-302591031.html,Europe,,,,2025-10-22T17:00:00,Europe News Releases,Lightfully Behavioral Health Expands Access to Specialized Schizoaffective Disorder Treatment Across Full Continuum of Care
PR Newswire,https://www.prnewswire.com/news-releases/irrigreen-expands-contractor-ecosystem-with-pro-select-partner-program-milestones-302591012.html,Europe,,,,2025-10-22T17:00:00,Europe News Releases,Irrigreen Expands Contractor Ecosystem with Pro Select Partner Program Milestones
PR Newswire,https://www.prnewswire.com/news-releases/playon-sports-names-perkins-miller-ceo-founder-david-rudolph-to-lead-streaming-and-analytics-business-302590528.html,Europe,,,,2025-10-22T17:00:00,Europe News Releases,PlayOn Sports Names Perkins Miller CEO; Founder David Rudolph to Lead Streaming and Analytics Business
PR Newswire,https://www.prnewswire.com/news-releases/associated-logistics-group-named-a-2025-top-100-3pl-provider-by-inbound-logistics-302589432.html,Europe,,,,2025-10-22T17:00:00,Europe News Releases,Associated Logistics Group Named a 2025 Top 100 3PL Provider by Inbound Logistics
PR Newswire,https://www.prnewswire.com/news-releases/manulife-announces-sponsorship-of-the-hinton-lectures-on-ai-safety-302591743.html,Europe,,,,2025-10-22T17:00:00,Europe News Releases,Manulife Announces Sponsorship of The Hinton Lectures™ on AI Safety
PR Newswire,https://www.prnewswire.com/news-releases/el-director-general-de-la-oit-elogia-el-liderazgo-de-steven-sim-en-el-impulso-de-habilidades-302591768.html,Latin America,,,,2025-10-22T17:18:00,Latin America News Releases,EL DIRECTOR GENERAL DE LA OIT ELOGIA EL LIDERAZGO DE STEVEN SIM EN EL IMPULSO DE HABILIDADES
PR Newswire,https://www.prnewswire.com/news-releases/ecos-ceo-kelly-vlahakis-hanks-to-speak-at-xprize-visioneering-2025-in-malibu-302591770.html,Latin America,,,,2025-10-22T17:18:00,Latin America News Releases,ECOS CEO Kelly Vlahakis-Hanks to Speak at XPRIZE Visioneering 2025 in Malibu
PR Newswire,https://www.prnewswire.com/news-releases/day-1-of-london-blockchain-conference-highlights-focus-on-real-world-blockchain-and-ai-solutions-302591767.html,Latin America,,,,2025-10-22T17:17:00,Latin America News Releases,Day 1 of London Blockchain Conference Highlights Focus on Real-World Blockchain and AI Solutions
PR Newswire,https://www.prnewswire.com/news-releases/mildef-subsidiary-roda-receives-a-320-msek-order-from-a-german-defense-and-security-company-302591766.html,Latin America,,,,2025-10-22T17:17:00,Latin America News Releases,MilDef subsidiary roda receives a 320 MSEK order from a German defense and security company
PR Newswire,https://www.prnewswire.com/news-releases/virtual-news-conference-reminder-new-white-paper-the-nitrogen-efficiency-breakthrough-how-digital-tools-cut-corn-nitrogen-emissions-by-21-without-sacrificing-yields-302589292.html,Latin America,,,,2025-10-22T17:15:00,Latin America News Releases,"Virtual News Conference Reminder: New White Paper: ""The Nitrogen Efficiency Breakthrough: How Digital Tools Cut Corn Nitrogen Emissions by 21% Without Sacrificing Yields"""
PR Newswire,https://www.prnewswire.com/news-releases/national-summit-on-period-poverty-convenes-sold-out-gathering-of-leaders-from-23-states-to-drive-systemic-change-302591020.html,Latin America,,,,2025-10-22T17:15:00,Latin America News Releases,National Summit on Period Poverty Convenes Sold-Out Gathering of Leaders from 23 States to Drive Systemic Change
PR Newswire,https://www.prnewswire.com/news-releases/inventhelp-inventor-develops-smart-message-display-device-los-253-302588397.html,Latin America,,,,2025-10-22T17:15:00,Latin America News Releases,InventHelp Inventor Develops Smart Message Display Device (LOS-253)
PR Newswire,https://www.prnewswire.com/news-releases/pjm-announces-executive-appointments-302591761.html,Latin America,,,,2025-10-22T17:10:00,Latin America News Releases,PJM Announces Executive Appointments
PR Newswire,https://www.prnewswire.com/news-releases/asahi-intecc-usa-enters-gi-market-with-launch-of-tornus-es-and-fielder-18-302591754.html,Latin America,,,,2025-10-22T17:08:00,Latin America News Releases,Asahi Intecc USA Enters GI Market with Launch of Tornus ES and Fielder 18
PR Newswire,https://www.prnewswire.com/news-releases/rosen-law-firm-encourages-freeport-mcmoran-inc-investors-to-inquire-about-securities-class-action-investigation--nyse-fcx-302591666.html,Latin America,,,,2025-10-22T17:06:00,Latin America News Releases,Rosen Law Firm Encourages Freeport-McMoRan Inc. Investors to Inquire About Securities Class Action Investigation - NYSE: FCX
PR Newswire,https://www.prnewswire.com/news-releases/hotstep-snow-melting-mats-keep-winter-worksites-and-walkways-ice-free--new-technology-from-mat-supplier-group-saves-labor-and-prevents-injuries-302591027.html,Latin America,,,,2025-10-22T17:05:00,Latin America News Releases,HotStep™ Snow Melting Mats Keep Winter Worksites and Walkways Ice-Free -- New Technology from Mat Supplier Group Saves Labor and Prevents Injuries
PR Newswire,https://www.prnewswire.com/news-releases/dekalb-county-sheriffs-office-and-armor-health-launch-medication-assisted-treatment-and-opioid-treatment-programs-302591757.html,Latin America,,,,2025-10-22T17:04:00,Latin America News Releases,Dekalb County Sheriff's Office and Armor Health Launch Medication-Assisted Treatment and Opioid Treatment Programs
PR Newswire,https://www.prnewswire.com/news-releases/sutter-health-y-blue-shield-of-california-amplian-la-relacion-de-la-red-para-mejorar-la-experiencia-del-paciente-y-los-resultados-de-salud-895593890.html,Latin America,,,,2025-10-22T17:02:00,Latin America News Releases,Sutter Health y Blue Shield of California amplían la relación de la red para mejorar la experiencia del paciente y los resultados de salud
PR Newswire,https://www.prnewswire.com/news-releases/sutter-health-and-blue-shield-of-california-extend-network-relationship-for-better-patient-experience-health-outcomes-302590870.html,Latin America,,,,2025-10-22T17:02:00,Latin America News Releases,"Sutter Health and Blue Shield of California Extend Network Relationship for Better Patient Experience, Health Outcomes"
PR Newswire,https://www.prnewswire.com/news-releases/consumer-watchdog-launches-new-investigative-podcast-series-uncovers-wildfire-insurance-abuses-302591755.html,Latin America,,,,2025-10-22T17:02:00,Latin America News Releases,"Consumer Watchdog Launches New Investigative Podcast Series, Uncovers Wildfire Insurance Abuses"
PR Newswire,https://www.prnewswire.com/news-releases/lightfully-behavioral-health-expands-access-to-specialized-schizoaffective-disorder-treatment-across-full-continuum-of-care-302591031.html,Latin America,,,,2025-10-22T17:00:00,Latin America News Releases,Lightfully Behavioral Health Expands Access to Specialized Schizoaffective Disorder Treatment Across Full Continuum of Care
PR Newswire,https://www.prnewswire.com/news-releases/irrigreen-expands-contractor-ecosystem-with-pro-select-partner-program-milestones-302591012.html,Latin America,,,,2025-10-22T17:00:00,Latin America News Releases,Irrigreen Expands Contractor Ecosystem with Pro Select Partner Program Milestones
PR Newswire,https://www.prnewswire.com/news-releases/playon-sports-names-perkins-miller-ceo-founder-david-rudolph-to-lead-streaming-and-analytics-business-302590528.html,Latin America,,,,2025-10-22T17:00:00,Latin America News Releases,PlayOn Sports Names Perkins Miller CEO; Founder David Rudolph to Lead Streaming and Analytics Business
PR Newswire,https://www.prnewswire.com/news-releases/associated-logistics-group-named-a-2025-top-100-3pl-provider-by-inbound-logistics-302589432.html,Latin America,,,,2025-10-22T17:00:00,Latin America News Releases,Associated Logistics Group Named a 2025 Top 100 3PL Provider by Inbound Logistics
PR Newswire,https://www.prnewswire.com/news-releases/manulife-announces-sponsorship-of-the-hinton-lectures-on-ai-safety-302591743.html,Latin America,,,,2025-10-22T17:00:00,Latin America News Releases,Manulife Announces Sponsorship of The Hinton Lectures™ on AI Safety
